;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contenaire;Réf Exportateur;Réf dossier;Date_départ;Date arrivée;Palette;Calibre;Poids_com;Emballage;Code emb;Client;Code client;Destination;Code;Verger;Versement;Bdq;Variete;Code Variete;Producteur;Code Producteur;Exportateur;Code Exportateur;Nbr col;Poids net;Type transport;Client.1;heure départ;Période;Exportateur.1;Contenaire.1;Transitaire local;Ville de départ;Pays;Destination.1;Etat;Date de la commande;Date de livraison;Date prévue;État de la facture;Devise/Afficher Nom;Col;CU LOG; Logistique ; Montant_Prest ; Mt export_dev ;Mt_MAD; Poins net ; Bilan Matière.MS_U par semaine ; Bilan Matière.DépDevU ; Bilan Matière.CA_DEV_U ; Bilan Matière.Trasnp_U ; Bilan Matière.Drencher_U ; CU CIRE ; Electricité ; Gasoil ; propane ; Maintenance ; Mt Transport ; mt.Maintenance ; PropaneMt ; Gasoilmt ; Elect_Mt ; Cire_Mt ; Drench_Mt ; CA_DEV_Mt ; Dev_Dep_Mt ; MS_Mt 
;9734;934;25/06/2022;20/07/2022;EX026864;1;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;642;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;126,4197531;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;663,7037037;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;154,176922;45,75798846;13,27407407;3,585036033;26,54814815;5,74590854;279,4009414;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;642;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;126,4197531;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;237,037037;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;58,21572097;16,34213874;4,740740741;3,585036033;9,481481481;5,74590854;97,76648002;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;240;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;16;252,8395062;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;240;;;126,4197531;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;29,77925328;8,715807325;2,528395062;7,170072066;5,056790123;11,49181708;45,27701621;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;240;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;16;252,8395062;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;240;;;252,8395062;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;53,01065711;17,43161465;5,056790123;7,170072066;10,11358025;11,49181708;96,58622063;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;240;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;16;252,8395062;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;240;;;663,7037037;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;154,176922;45,75798846;13,27407407;7,170072066;26,54814815;11,49181708;279,4009414;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;240;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;16;252,8395062;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;240;;;237,037037;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;58,21572097;16,34213874;4,740740741;7,170072066;9,481481481;11,49181708;97,76648002;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;630;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;663,7037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;630;;;126,4197531;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;29,77925328;8,715807325;2,528395062;18,82143917;5,056790123;30,16601983;45,27701621;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;630;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;663,7037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;630;;;252,8395062;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;53,01065711;17,43161465;5,056790123;18,82143917;10,11358025;30,16601983;96,58622063;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;630;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;663,7037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;630;;;663,7037037;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;154,176922;45,75798846;13,27407407;18,82143917;26,54814815;30,16601983;279,4009414;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;630;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;663,7037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;630;;;237,037037;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;58,21572097;16,34213874;4,740740741;18,82143917;9,481481481;30,16601983;97,76648002;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;225;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;15;237,037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;225;;;126,4197531;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;29,77925328;8,715807325;2,528395062;6,721942562;5,056790123;10,77357851;45,27701621;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;225;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;15;237,037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;225;;;252,8395062;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;53,01065711;17,43161465;5,056790123;6,721942562;10,11358025;10,77357851;96,58622063;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;225;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;15;237,037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;225;;;663,7037037;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;154,176922;45,75798846;13,27407407;6,721942562;26,54814815;10,77357851;279,4009414;;;
;9734;934;25/06/2022;20/07/2022;EX026864;1;225;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;15;237,037037;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;225;;;237,037037;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;58,21572097;16,34213874;4,740740741;6,721942562;9,481481481;10,77357851;97,76648002;;;
;9734;934;25/06/2022;20/07/2022;EX026866;7;1215;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;81;1190;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;1215;;;1190;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;1614,197705;82,04264337;23,8;33,74625227;47,6;54,08673087;882,2599333;;;
;9734;934;25/06/2022;20/07/2022;EX026874;3;495;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;33;505,1851852;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;495;;;505,1851852;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;685,2678712;34,82918318;10,1037037;14,32614009;20,20740741;22,9611892;374,5417208;;;
;9734;934;25/06/2022;20/07/2022;EX026874;3;495;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;33;505,1851852;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;495;;;734,8148148;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;170,6958779;50,66063008;14,6962963;14,32614009;29,39259259;22,9611892;309,3367565;;;
;9734;934;25/06/2022;20/07/2022;EX026874;3;720;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;48;734,8148148;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;720;;;505,1851852;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;685,2678712;34,82918318;10,1037037;20,83802194;20,20740741;33,39809339;374,5417208;;;
;9734;934;25/06/2022;20/07/2022;EX026874;3;720;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;48;734,8148148;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;720;;;734,8148148;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;170,6958779;50,66063008;14,6962963;20,83802194;29,39259259;33,39809339;309,3367565;;;
;9734;934;25/06/2022;20/07/2022;EX026875;7;1095;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;73;1098,604938;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;1095;;;1098,604938;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;1490,223168;75,74155727;21,97209877;31,15445327;43,94419753;49,93273078;814,5001005;;;
;9734;934;25/06/2022;20/07/2022;EX026875;7;1095;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;73;1098,604938;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;1095;;;120,3950617;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;27,9675101;8,300444633;2,407901235;31,15445327;4,815802469;49,93273078;50,68299815;;;
;9734;934;25/06/2022;20/07/2022;EX026875;7;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;120,3950617;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;1098,604938;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;1490,223168;75,74155727;21,97209877;3,41418666;43,94419753;5,472080086;814,5001005;;;
;9734;934;25/06/2022;20/07/2022;EX026875;7;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;120,3950617;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;120,3950617;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;27,9675101;8,300444633;2,407901235;3,41418666;4,815802469;5,472080086;50,68299815;;;
;9734;934;25/06/2022;20/07/2022;EX026876;7;1215;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;81;1181;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;1215;;;1181;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;1601,989487;81,42215279;23,62;33,49102851;47,24;53,67767156;875,5873792;;;
;9734;934;25/06/2022;20/07/2022;EX026878;3;225;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;15;233,3333333;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;225;;;233,3333333;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;316,509354;16,08679282;4,666666667;6,61691221;9,333333333;10,60524135;172,9921438;;;
;9734;934;25/06/2022;20/07/2022;EX026878;3;225;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;1741;BENI MELLAL;644;BDQ002159;MAROC-LATE;141;AYOUB HADHOUMI;1740;PRO PRIM;9734;15;233,3333333;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;225;;;1026,666667;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;215,2522581;70,7818884;20,53333333;6,61691221;41,06666667;10,60524135;392,1928763;;;
;9734;934;25/06/2022;20/07/2022;EX026878;3;990;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1026,666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;990;;;233,3333333;;;;1,35646866;0,741394902;0,045451034;0,04;0,028358195;0,02;0,068943398;316,509354;16,08679282;4,666666667;29,11441372;9,333333333;46,66306193;172,9921438;;;
;9734;934;25/06/2022;20/07/2022;EX026878;3;990;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1026,666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;990;;;1026,666667;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;215,2522581;70,7818884;20,53333333;29,11441372;41,06666667;46,66306193;392,1928763;;;
;9734;934;25/06/2022;20/07/2022;EX026880;2;1035;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;642;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;69;1069;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;1035;;;1069;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;251,8120861;73,70049224;21,38;30,31491065;42,76;48,58715572;382,8605036;;;
;9734;934;25/06/2022;20/07/2022;EX026880;2;1035;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;642;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;69;1069;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;1035;;;191;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;40,04530645;13,16818898;3,82;30,31491065;7,64;48,58715572;72,96315524;;;
;9734;934;25/06/2022;20/07/2022;EX026880;2;180;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;12;191;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;180;;;1069;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;251,8120861;73,70049224;21,38;5,41641528;42,76;8,68114756;382,8605036;;;
;9734;934;25/06/2022;20/07/2022;EX026880;2;180;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;12;191;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;180;;;191;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;40,04530645;13,16818898;3,82;5,41641528;7,64;8,68114756;72,96315524;;;
;9734;934;25/06/2022;20/07/2022;EX026945;2;345;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;23;366,4666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;345;;;366,4666667;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;76,83387419;25,26545718;7,329333333;10,39233326;14,65866667;16,65628905;139,9924832;;;
;9734;934;25/06/2022;20/07/2022;EX026945;2;345;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;23;366,4666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;345;;;223,0666667;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;54,78463191;15,37897393;4,461333333;10,39233326;8,922666667;16,65628905;92,0043681;;;
;9734;934;25/06/2022;20/07/2022;EX026945;2;345;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;643;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;23;366,4666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;345;;;127,4666667;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;29,6102285;8,787985105;2,549333333;10,39233326;5,098666667;16,65628905;53,65994865;;;
;9734;934;25/06/2022;20/07/2022;EX026945;2;210;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;14;223,0666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;210;;;366,4666667;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;76,83387419;25,26545718;7,329333333;6,325768072;14,65866667;10,13861073;139,9924832;;;
;9734;934;25/06/2022;20/07/2022;EX026945;2;210;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;14;223,0666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;210;;;223,0666667;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;54,78463191;15,37897393;4,461333333;6,325768072;8,922666667;10,13861073;92,0043681;;;
;9734;934;25/06/2022;20/07/2022;EX026945;2;210;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;14;223,0666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;210;;;127,4666667;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;29,6102285;8,787985105;2,549333333;6,325768072;5,098666667;10,13861073;53,65994865;;;
;9734;934;25/06/2022;20/07/2022;EX026945;3;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;127,4666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;366,4666667;;;;0,20966129;0,382006048;0,045451034;0,04;0,028358195;0,02;0,068943398;76,83387419;25,26545718;7,329333333;3,614724613;14,65866667;5,793491845;139,9924832;;;
;9734;934;25/06/2022;20/07/2022;EX026945;3;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;127,4666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;223,0666667;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;54,78463191;15,37897393;4,461333333;3,614724613;8,922666667;5,793491845;92,0043681;;;
;9734;934;25/06/2022;20/07/2022;EX026945;3;120;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2900;IGLI;645;BDQ002160;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;8;127,4666667;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;120;;;127,4666667;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;29,6102285;8,787985105;2,549333333;3,614724613;5,098666667;5,793491845;53,65994865;;;
;9734;934;25/06/2022;20/07/2022;EX026948;1;795;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;53;813;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;795;;;813;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;199,6708267;56,0509824;16,26;23,05521268;32,52;36,95169092;335,3237504;;;
;9734;934;25/06/2022;20/07/2022;EX026948;1;795;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;646;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;53;813;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;795;;;495;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;108,9626706;34,12698191;9,9;23,05521268;19,8;36,95169092;180,6263649;;;
;9734;934;25/06/2022;20/07/2022;EX026948;1;420;PEG 315 STD;1201020;RUSTORG LTD;;SAINT PETERSBOURG;2901;OULED DRISS;647;BDQ002159;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;28;495;Contenaire;RUSTORG LTD;25/06/2022;S26;PRO PRIM;;OWN;Agadir;Fédération de Russie;SAINT PETERSBOURG;Brouillon;;;;;;15;;;420;;;813;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;199,6708267;56,0509824;16,26;14,03730662;32,52;22,498262;335,3237504;;;
